"","Common_Name","N2_1","N2_2","prg-1 disl-2_1","prg-1 disl-2_2","prg-1 disl-2_3","Fold_Change","padj"
"C05G5.2","C05G5.2",240.503079320235,198.227011111566,148.264539946392,173.647488831482,141.263104275735,-1.41569528285597,0.0087430488009586
"R13F6.5","dhhc-5",3.5934611164136,0.851887053429106,10.8177274160495,18.4697547521276,15.7533353379089,7.25957982894655,0.00876417919151743
"T01D1.2","etr-1",1941.19724686522,2027.78342741616,1626.60377197225,1786.85039284594,1544.61834961209,-1.20163486343217,0.00877488775370443
"R12E2.13","R12E2.13",1060.79682846919,1042.06286206207,899.01082016725,822.088529252472,885.496379880458,-1.20957870962075,0.00877488775370443
"R06C7.3","dhp-1",344.025502516444,451.158114317532,590.710893582368,446.791612866727,591.458603804879,1.36055065757125,0.0087778404743471
"T20B12.8","hmg-4",4960.02538016959,4814.76036346647,4360.78367042219,4432.94506403815,3879.87118083232,-1.15689227863592,0.00877909685711971
"C40A11.7","C40A11.7",7.16635134447219,11.8771822741441,0.981045723733259,1.02698051804359,0,-14.4042829029879,0.00878501752952585
"R06C7.6","R06C7.6",53.4134750437495,63.900931180894,34.1553640848292,20.5764729177611,37.6843619110043,-1.91104967239976,0.0087953392641939
"Y48G1A.6","mbtr-1",629.124364809701,701.813556791807,530.68681566781,576.780804476456,449.764823742641,-1.28495043663142,0.00880896803971349
"W04H10.1","W04H10.1",0,0,14.5225590217341,4.1950286510736,2.8079774066071,44.239743126643,0.00883127377744544
"T25E12.6","T25E12.6",195.132308317883,240.469421520642,125.485336421034,158.768134276886,169.762709534301,-1.44535410833821,0.00883743540480859
"T20D4.7","T20D4.7",7.06422363503313,4.15564618396799,16.4750977059879,15.4659545903827,25.1991598595526,3.49320573278391,0.00884220680747298
"Y17G7B.11","arrd-7",111.257949571996,174.49184963774,248.839284259574,208.688159570211,195.827427732467,1.50810489489092,0.00884409391210813
"F46C8.8","F46C8.8",43.3225869552375,81.4780267508488,16.7841323705783,16.3938087490168,37.7459439801739,-2.6514995415191,0.00884409391210813
"R03H10.4","R03H10.4",1.17379014565059,0,10.6327641181216,17.5418754297596,11.6823615900974,26.6498062240465,0.00884515898222777
"T07F8.4","T07F8.4",1707.87674086366,1718.39549789593,1518.39824512164,1491.77943552602,1467.6264350058,-1.14792864824195,0.00885013702327557
"Y54G2A.11","Y54G2A.11",793.169897348974,705.50064393217,406.726647510404,637.080126833891,513.096212715237,-1.44720788599091,0.0088564753610487
"Y48G1A.1","Y48G1A.1",901.700177282134,779.339150447792,684.649895895126,710.483738450122,673.804258985654,-1.21560442443156,0.00886822892087217
"Y66D12A.15","xpb-1",2804.62754834432,2662.03082491697,2469.53212056171,2435.44804733288,2352.05818816177,-1.12918802205863,0.00887731171816696
"K09C8.5","pxn-2",129.148712235391,178.162474992556,234.440138703052,214.275967913442,224.827243933668,1.4487771168942,0.00887809412513511
"F59D8.2","vit-4",44197.3246384625,42048.9259222074,60059.4609579882,85715.5323053941,58411.7516617111,1.57832467542372,0.00888558303735226
"C47B2.7","efsc-1",377.797382957221,309.395992184839,276.770379690603,241.266786112196,193.877545979802,-1.44528083527328,0.00888725163278356
"C15F1.8","C15F1.8",49.6256073488144,44.2724386426867,20.4133076939189,24.7225166243601,22.7936657626787,-2.06880500012007,0.00889551490964078
"F10D2.9","fat-7",3016.76131810122,3146.192726167,2720.50963949327,2750.40260917789,2467.82432136676,-1.16502879641821,0.00889551490964078
"F26F4.4","tag-340",1233.2186145167,1182.1275657654,1030.6994718318,1064.65969603757,981.228931215761,-1.17696333361885,0.00890395241914765
"Y48G1BR.1","Y48G1BR.1",73.1532405157753,61.4406101234402,94.5034283028593,109.752704158256,136.261636090702,1.69592011730219,0.00890824937217676
"F36H12.3","F36H12.3",0,0,5.93278653788577,6.14414598777224,6.73045089189065,33.4814114744051,0.00892662522963439
"C01G6.5","C01G6.5",6180.39167292738,5670.57623352186,5108.40417397008,5507.29721527196,4857.21627401421,-1.14849790745526,0.00892720537122878
"M05D6.5","M05D6.5",216.682354974296,214.845000175696,169.800231951826,133.104344209589,162.390016074278,-1.38996643740302,0.00898257845001319
"C30C11.1","mrpl-32",581.66293634925,520.837880865447,462.928227295607,377.987043335124,450.762621425722,-1.27718707914757,0.00898966120667495
"Y73B6BL.1","tyr-6",241.856377422514,274.097386892473,355.408664655715,310.460886227908,381.832074967454,1.35045850211823,0.0089981228728502
"E02H9.1","E02H9.1",0,0,5.80379706157364,1.03165722371237,12.7060248900599,35.8130341485771,0.00899817164694471
"F46B6.13","F46B6.13",4.28482115295551,0,17.0620538180563,13.6746997058303,20.6335827870406,8.91270583284539,0.00900345268344992
"K12H6.11","set-13",44.7222695777714,46.611632103673,13.8735395694453,19.4399225122335,28.5715838600485,-2.21022675332462,0.00900345268344992
"F44E2.6","F44E2.6",363.920944746822,328.365769352485,236.883435023428,251.311343848248,276.647848435893,-1.35566694371255,0.00902656904329545
"T04F8.4","cutl-11",18.1198477342319,20.6982536406509,2.97141093195017,2.04670984018023,5.72676507407859,-5.39599396279628,0.00903687899977761
"R11D1.10","R11D1.10",630.511248926571,603.123397167733,475.707106990561,537.194099409462,423.678684428776,-1.28798644579641,0.00905525421223817
"F56A3.1","fncm-1",1036.95053839668,866.106522299001,816.509553370559,735.240556320008,738.746618314339,-1.24333351047228,0.00907040571509111
"K08F11.1","K08F11.1",9.33377668482797,4.10210215744511,26.926799450755,21.7018566835416,18.4707847271295,3.47279843838042,0.00907984100650637
"Y53H1C.1","aat-9",681.351634663936,597.820534884584,502.34240369731,557.446026153073,474.558159943405,-1.24807979853982,0.00907984100650637
"ZK813.6","ZK813.6",10.7879964501416,9.38032938605416,0,0,0,-54.9393865680503,0.00910290829421817
"F48A11.4","F48A11.4",954.284759138081,904.756976231494,793.63659158428,777.372125605534,685.000629956456,-1.23537908936902,0.00912595771882745
"F14D2.13","bath-28",473.271023065726,455.253161104652,397.573403173155,318.756122782236,339.269168173307,-1.31847548065151,0.00912797353173545
"R02D3.3","gtf-2H1",1625.71133309652,1525.82837118986,1304.39841381267,1264.37931996842,1368.89559449758,-1.19944061547567,0.00914899977171035
"M7.3","bcc-1",74.0632254655523,64.2970639315326,142.243972103559,90.9227585712455,114.307368140231,1.68209373400505,0.00915533281741325
"R06A4.8","agl-1",3219.9230927897,3239.78006949336,2807.99090739419,2956.69750921003,2524.9884208749,-1.16924223524787,0.00916316774996615
"Y51A2D.13","Y51A2D.13",634.630256071003,762.126222197098,938.326527718368,865.671499473378,909.99136669518,1.29242909632208,0.00916756469742597
"W03D8.3","W03D8.3",0,0.817865173937134,17.2779286187811,9.30562342181418,10.9557499140201,26.1650068856454,0.00918604174904213
"ZK265.8","cutl-8",29.7596927208426,29.5120453494683,6.41388542212084,3.85919764516172,7.49685793990007,-5.13655918167309,0.00920497649179079
"T07D3.4","T07D3.4",58.0305848899185,98.4333352177879,136.778256252668,143.231316195559,113.244846162285,1.65031047929544,0.00920835100457483
"C04A2.7","dnj-5",5871.12830324038,5399.14336667639,5020.23132735744,5097.82378769977,4594.43067888321,-1.14866040022381,0.00922115129394666
"Y22D7AL.15","Y22D7AL.15",163.478543900904,165.964542154544,278.852681408092,199.054396464414,259.346322036041,1.4920975533987,0.00922231433880256
"ZK909.3","ZK909.3",141.102797557367,251.540311751229,320.137271491327,247.416598353274,344.799203669413,1.53569723902687,0.00922231433880256
"F25G6.4","acr-15",33.9110175613651,54.5381555926753,77.4243238734191,79.7532411087674,86.9888600063823,1.8116637996029,0.00924026248394454
"C24G6.7","grl-1",18.0943232694382,32.704907241253,6.92506821557193,3.07147909345919,8.63453486002361,-4.10521284414883,0.00924790828185552
"K03H1.10","cbp-2",192.764591159837,191.576473067072,300.428647309568,343.120454404935,209.145240867733,1.47808180168836,0.00928113848390787
"2RSSE.2","2RSSE.2",37.0311774211232,32.244373831406,15.6985385078785,16.4310293949404,7.95677600525354,-2.58626839875571,0.00930173342273373
"ZK546.2","ZK546.2",1943.93889574762,1907.05674079027,1634.65601443349,1786.87245603527,1495.53209481709,-1.17515157726087,0.00930787551119482
"Y105E8A.23","rpom-1",1736.71363719156,1672.23425560036,1445.82044264222,1511.62321599591,1389.46080761945,-1.17601410602113,0.00932024392183683
"F22D6.12","gly-19",62.9141143177751,82.9831234652437,125.9558632324,104.327961978654,126.218537680852,1.61533449705329,0.00934591929383352
"K11D2.2","asah-1",264.630703750084,215.70314309356,323.967162245788,355.068389989966,329.874777909016,1.40604509784459,0.00935147038730206
"F42C5.9","F42C5.9",676.687282735943,779.752713873622,896.332000362796,913.68787530073,843.153990736979,1.21039163823189,0.00935803379772427
"ZK1098.1","prp-40",3703.71850378418,3627.37670981864,3144.35512183247,3293.66477152474,2984.56676898306,-1.16702151387315,0.00936603158128945
"C44H4.1","lron-1",35.1951452861312,32.128086362163,6.96046323141892,5.10878018101524,11.2610283355119,-4.30728006669798,0.00937391350928156
"F45E4.6","F45E4.6",4.81755347000642,12.8802359013993,23.7115722820643,31.7547409493698,43.4226931888974,3.61232949793031,0.00941140047626117
"D1025.6","nspc-16",20.5272731623068,41.2829733357367,68.8527835284994,71.679260561007,48.5625319425477,1.99791292094249,0.00946314411965819
"M106.3","M106.3",2220.61126016734,2274.62634054382,1973.34759339913,2024.45994063461,1940.36904170232,-1.13607325217629,0.00946314411965819
"T20D3.3","coa-4",1111.12148307456,1028.85968323177,1332.81931841358,1161.65642595969,1463.12262185708,1.23356870828602,0.00946408656488674
"F44C4.3","cpr-4",6637.85705760888,7916.30184808916,8403.79213091519,8743.1197405999,8473.63767289033,1.1728968241131,0.00947184018059128
"H37A05.4","H37A05.4",62.4887401863651,50.4984739765468,27.6115150517264,35.8774292222687,25.2949294111037,-1.90043124362753,0.00948557561146837
"F35D11.10","clec-139",9.54982385496471,11.0199671900178,22.5534314543715,31.8417627220158,34.9002729123599,2.87422092820052,0.00953242116621259
"C17E7.12","C17E7.12",213.708380057398,179.121581145203,125.319391014002,92.8202763832542,169.073533046527,-1.52698329586628,0.0095359418581735
"C06G3.2","klp-18",5593.32611284237,4865.27727449922,6168.25041234764,6119.99468495617,5717.09002565046,1.1485811420534,0.00954671786897691
"ZK484.6","ZK484.6",8.23576736600137,4.15130189252923,17.4337566233757,25.7814485625052,22.108710601051,3.63047742222493,0.00957287966861597
"T24H7.4","blos-4",241.32514693904,210.476428567383,176.807856018116,152.612553765179,142.923471593065,-1.42681914703113,0.00958049515750102
"Y63D3A.3","fbxb-101",15.6621230317367,21.4771830792681,4.94126064653894,2.04848032480558,4.81901476653762,-4.72352663702263,0.00960426924885914
"D1054.13","secs-1",733.527792982904,666.994433869288,598.141589685996,567.097875120065,567.664427948798,-1.20947346415687,0.00960712678670845
"C49D10.11","sdz-7",14.9219251433271,15.2271543168318,1.8968260477155,4.14943405196997,3.46697324066376,-4.80361234489379,0.00960999590840214
"Y43C5A.6","rad-51",1355.04637856701,1356.63173591492,1087.95482957705,1176.92616241071,1185.7867779006,-1.17867097226709,0.00961269587940472
"C49H3.8","arp-11",1354.15662067159,1245.34492737916,1160.83120408187,1083.73286037543,1007.91065303783,-1.19762451248482,0.00963406412242703
"C45E1.1","nhr-64",134.013236771014,158.559487266106,242.553013903736,186.283932136334,207.533271322193,1.44355218261447,0.00967222910007147
"C26D10.1","ran-3",5538.59410351962,5522.76801005116,4928.88457597079,5000.32352530406,4371.72496955768,-1.16033762882468,0.00968961514475166
"C29F9.2","C29F9.2",3.49835911377366,13.9367033234306,33.6425752483345,28.9389760474374,28.3067015837499,3.32110726491894,0.00969739344908602
"K10B2.1","lin-23",2052.37211320399,1923.45869511363,1635.61346722076,1806.05744340065,1627.09782845778,-1.17593528333512,0.00970327381243495
"F19F10.5","ets-7",41.7922390365931,67.8427205559903,32.3669838109893,18.4871917658808,9.9610071369372,-2.71605934018696,0.00970928642681508
"F18G5.2","pes-8",33.9186887738718,39.8347108122011,71.4821885467508,54.1871738768041,91.6410378807291,1.95727236510623,0.00971531884694431
"T27A3.6","nmrk-1",569.162437257127,621.926477048711,733.833917188414,773.079380940793,681.109350979692,1.22165046988402,0.00971531884694431
"W03F8.3","mtrf-1L",1233.56971697442,1080.89270026855,1027.26633848078,941.433249029314,936.692139610238,-1.19229562828959,0.00973753432320341
"T02H6.11","T02H6.11",2190.95365068724,2011.94832788535,2528.33688788164,2305.72669229396,2889.03125232711,1.22551841285069,0.00975040228044188
"T08E11.6","fbxb-10",22.9253971326479,44.7709395883679,7.9160857402688,16.3798467243508,11.5018371264265,-2.87496128704459,0.00977016736207275
"Y116A8C.26","snx-13",2996.25419699099,3314.09960400333,2709.06745918863,2861.95894788071,2671.87800929538,-1.14939315521879,0.00977814304168926
"Y40C7B.4","Y40C7B.4",1.18050218069529,1.66851550960302,14.5698019280485,11.3337304398802,12.4752369937703,8.79657931042895,0.00978765569173995
"Y71F9B.9","Y71F9B.9",57.7943220822281,67.0455034604934,104.697457573367,114.702812397774,98.4224543811603,1.68854805624656,0.00983573649933835
"Y51F10.11","Y51F10.11",296.402374634593,319.821413899263,241.780002190871,255.230973256899,181.049120503972,-1.36498430767767,0.00984852826784858
"ZK673.10","sdz-37",40.9944803163451,37.1242384491036,10.613358788942,14.4539894529184,14.9895632962305,-2.92782095079314,0.00987263863437401
"ZK512.6","eat-4",86.1321180041674,114.550151724541,48.7064896972276,48.0292724462836,71.4260672390181,-1.79556068129415,0.00987653168148489
"C40H1.8","C40H1.8",10.8536738526554,22.3682709480029,44.5082082572294,28.669638409749,47.0565567115437,2.34838740979348,0.00988511795391385
"C05B5.7","rgs-1",37.1147800269036,44.2090212506328,19.315876985423,11.7455905397677,17.7652967980916,-2.50571414175761,0.00989409204004699
"R12E2.10","egg-5",8375.16806493594,7596.58870344468,7140.12454994093,7022.09677546424,6290.06908810028,-1.17113970651859,0.00989442206168404
"C03A3.1","C03A3.1",37.3203839270388,55.8057662645358,27.6493700234853,13.300670922793,11.5430731514315,-2.67642849467383,0.00989442206168404
"F11A3.2","eif-2Bdelta",2432.81194283502,2408.07813830435,2231.47817365412,1989.77167884914,1798.83139851158,-1.20629935846422,0.00989574737983617
"2RSSE.1","rga-9",118.189838641292,139.380796421029,83.0851809726301,93.1749486413517,69.1327851119951,-1.58218238199913,0.00990764550921509
"R09B5.12","chil-14",1.20815651646309,1.72520201428277,10.8964384161949,15.3496269127848,16.2176603362126,9.4589291087272,0.00991063727542626
"Y48G1BM.1","snpc-3.2",254.001185096704,181.447152702872,319.273350052054,345.748255106679,292.610542214837,1.47430731378408,0.00991063727542626
"M02E1.1","M02E1.1",505.732049627887,406.330442687412,337.223349489187,340.851730225428,332.794988458369,-1.34884175215343,0.00993734272025162
"Y17D7A.4","cyp-33D3",8.48051255243288,6.92878203821658,17.8720347960531,27.6038633910169,28.3323700537588,3.22496918327492,0.00994649886580493
"K09E3.6","lido-6",39.7700208397161,36.0979482481255,21.7472275624773,17.4103490246023,9.62708793313523,-2.33214166379039,0.00994649886580493
"F49C12.8","rpn-7",6200.9964367925,5907.12346656073,5316.64595571467,5263.69836818425,5562.66105606679,-1.12462362915848,0.00995685623304361
"F36H5.8","F36H5.8",26.5767015672209,22.424247654454,9.90499319613976,7.16340244129795,2.8630185719348,-3.69091071824009,0.00996071135561714
"C13F10.5","C13F10.5",359.903959982347,292.418146138656,271.331258356431,180.636382435983,242.233352416213,-1.40360084847128,0.00996198790152886
"Y39A1C.4","hex-3",1409.94309959417,1268.24212712609,1187.05132343743,1131.16364002599,1054.6317089798,-1.18948817936825,0.00997774591244012
"F54E7.7","rcan-1",95.3679336808298,98.9851207305769,145.937890263127,135.638266685821,145.32252863218,1.46251675675381,0.0099789708982323
"C47B2.2","C47B2.2",943.703439895334,831.393153243544,720.947169805621,750.406897382198,742.430963169957,-1.19973720665534,0.0100197162212596
"F40G9.1","sec-20",586.284992318708,534.983918349432,406.760024977559,479.347112798973,448.82798684312,-1.25796555242636,0.0100573472004192
"C26E6.8","ula-1",1809.03725292176,1705.65549968137,1602.63145487714,1456.46744737538,1488.68842687902,-1.1581735073801,0.0100593929848826
